# Constructed from biom file
#OTU ID	13414.1.gill.R1.fastq.gz	13414.1.hg.R1.fastq.gz	13414.1.midgut.R1.fastq.gz	13414.10.gill.R1.fastq.gz	13414.10.midgut.R1.fastq.gz	13414.10.skin.R1.fastq.gz	13414.101.s.R1.fastq.gz	13414.102.midg.R1.fastq.gz	13414.11.hg.R1.fastq.gz	13414.11.midgut.R1.fastq.gz	13414.11.skin.R1.fastq.gz	13414.12.gill.R1.fastq.gz	13414.12.hg.R1.fastq.gz	13414.12.skin.R1.fastq.gz	13414.13.gill.R1.fastq.gz	13414.13.hg.R1.fastq.gz	13414.13.midgut.R1.fastq.gz	13414.13.skin.R1.fastq.gz	13414.14.gill.R1.fastq.gz	13414.14.hg.R1.fastq.gz	13414.14.midgut.R1.fastq.gz	13414.15.midgut.R1.fastq.gz	13414.15.skin.R1.fastq.gz	13414.16.gill.R1.fastq.gz	13414.16.hg.R1.fastq.gz	13414.16.midgut.R1.fastq.gz	13414.17.gill.R1.fastq.gz	13414.17.midgut.R1.fastq.gz	13414.17.skin.R1.fastq.gz	13414.18.midgut.R1.fastq.gz	13414.18.skin.R1.fastq.gz	13414.19.gill.R1.fastq.gz	13414.19.hg.R1.fastq.gz	13414.19.skin.R1.fastq.gz	13414.2.hg.R1.fastq.gz	13414.2.midgut.R1.fastq.gz	13414.20.gill.R1.fastq.gz	13414.20.hg.R1.fastq.gz	13414.21.gill.R1.fastq.gz	13414.21.skin.R1.fastq.gz	13414.22.gill.R1.fastq.gz	13414.22.hg.R1.fastq.gz	13414.23.gill.R1.fastq.gz	13414.23.hg.R1.fastq.gz	13414.24.gill.R1.fastq.gz	13414.24.midgut.R1.fastq.gz	13414.25.gill.R1.fastq.gz	13414.25.midgut.R1.fastq.gz	13414.25.skin.R1.fastq.gz	13414.26.skin.R1.fastq.gz	13414.27.gill.R1.fastq.gz	13414.27.hg.R1.fastq.gz	13414.27.midgut.R1.fastq.gz	13414.27.skin.R1.fastq.gz	13414.28.hg.R1.fastq.gz	13414.28.midgut.R1.fastq.gz	13414.29.gill.R1.fastq.gz	13414.29.midgut.R1.fastq.gz	13414.3.gill.R1.fastq.gz	13414.3.hg.R1.fastq.gz	13414.3.midgut.R1.fastq.gz	13414.3.skin.R1.fastq.gz	13414.30.gill.R1.fastq.gz	13414.30.hg.R1.fastq.gz	13414.30.skin.R1.fastq.gz	13414.31.hg.R1.fastq.gz	13414.31.midgut.R1.fastq.gz	13414.32.gill.R1.fastq.gz	13414.33.gill.R1.fastq.gz	13414.33.hg.R1.fastq.gz	13414.33.midgut.R1.fastq.gz	13414.33.skin.R1.fastq.gz	13414.34.gill.R1.fastq.gz	13414.34.midgut.R1.fastq.gz	13414.35.hg.R1.fastq.gz	13414.35.skin.R1.fastq.gz	13414.36.hg.R1.fastq.gz	13414.36.midgut.R1.fastq.gz	13414.37.gill.R1.fastq.gz	13414.37.hg.R1.fastq.gz	13414.38.gill.R1.fastq.gz	13414.38.hg.R1.fastq.gz	13414.39.gill.R1.fastq.gz	13414.39.hg.R1.fastq.gz	13414.39.midgut.R1.fastq.gz	13414.39.skin.R1.fastq.gz	13414.4.midgut.R1.fastq.gz	13414.40.midgut.R1.fastq.gz	13414.40.skin.R1.fastq.gz	13414.41.gill.R1.fastq.gz	13414.41.midgut.R1.fastq.gz	13414.42.gill.R1.fastq.gz	13414.42.hg.R1.fastq.gz	13414.42.midgut.R1.fastq.gz	13414.42.skin.R1.fastq.gz	13414.43.gill.R1.fastq.gz	13414.43.hg.R1.fastq.gz	13414.43.midgut.R1.fastq.gz	13414.43.skin.R1.fastq.gz	13414.44.midgut.R1.fastq.gz	13414.45.gill.R1.fastq.gz	13414.45.hg.R1.fastq.gz	13414.45.midgut.R1.fastq.gz	13414.45.skin.R1.fastq.gz	13414.46.skin.R1.fastq.gz	13414.47.gill.R1.fastq.gz	13414.47.midgut.R1.fastq.gz	13414.47.skin.R1.fastq.gz	13414.48.gill.R1.fastq.gz	13414.49.hg.R1.fastq.gz	13414.49.midgut.R1.fastq.gz	13414.49.skin.R1.fastq.gz	13414.5.gill.R1.fastq.gz	13414.5.hg.R1.fastq.gz	13414.5.midgut.R1.fastq.gz	13414.50.hg.R1.fastq.gz	13414.50.midgut.R1.fastq.gz	13414.51.gill.R1.fastq.gz	13414.51.hg.R1.fastq.gz	13414.51.midgut.R1.fastq.gz	13414.53.gill.R1.fastq.gz	13414.53.hg.R1.fastq.gz	13414.53.midgut.R1.fastq.gz	13414.53.skin.R1.fastq.gz	13414.54.gill.R1.fastq.gz	13414.54.hg.R1.fastq.gz	13414.54.midgut.R1.fastq.gz	13414.55.gill.R1.fastq.gz	13414.55.hg.R1.fastq.gz	13414.55.midgut.R1.fastq.gz	13414.58.hg.R1.fastq.gz	13414.58.midgut.R1.fastq.gz	13414.59.gill.R1.fastq.gz	13414.59.hg.R1.fastq.gz	13414.59.midgut.R1.fastq.gz	13414.6.hg.R1.fastq.gz	13414.6.midgut.R1.fastq.gz	13414.60.midgut.R1.fastq.gz	13414.61.gill.R1.fastq.gz	13414.61.hg.R1.fastq.gz	13414.61.midgut.R1.fastq.gz	13414.62.gill.R1.fastq.gz	13414.62.hg.R1.fastq.gz	13414.62.midgut.R1.fastq.gz	13414.62.skin.R1.fastq.gz	13414.63.gill.R1.fastq.gz	13414.63.hg.R1.fastq.gz	13414.63.midgut.R1.fastq.gz	13414.64.gill.R1.fastq.gz	13414.64.midgut.R1.fastq.gz	13414.65.midgut.R1.fastq.gz	13414.66.gill.R1.fastq.gz	13414.66.hg.R1.fastq.gz	13414.66.midgut.R1.fastq.gz	13414.67.midgut.R1.fastq.gz	13414.67.skin.R1.fastq.gz	13414.68.gill.R1.fastq.gz	13414.68.hg.R1.fastq.gz	13414.68.midgut.R1.fastq.gz	13414.68.skin.R1.fastq.gz	13414.69.hg.R1.fastq.gz	13414.69.midgut.R1.fastq.gz	13414.7.gill.R1.fastq.gz	13414.7.midgut.R1.fastq.gz	13414.70.skin.R1.fastq.gz	13414.71.gill.R1.fastq.gz	13414.71.hg.R1.fastq.gz	13414.71.midgut.R1.fastq.gz	13414.72.gill.R1.fastq.gz	13414.72.hg.R1.fastq.gz	13414.72.midgut.R1.fastq.gz	13414.72.skin.R1.fastq.gz	13414.73.gill.R1.fastq.gz	13414.73.midgut.R1.fastq.gz	13414.74.hg.R1.fastq.gz	13414.74.midgut.R1.fastq.gz	13414.75.midgut.R1.fastq.gz	13414.75.skin.R1.fastq.gz	13414.76.gill.R1.fastq.gz	13414.76.hg.R1.fastq.gz	13414.76.midgut.R1.fastq.gz	13414.76.skin.R1.fastq.gz	13414.77.midgut.R1.fastq.gz	13414.78.gill.R1.fastq.gz	13414.78.midgut.R1.fastq.gz	13414.78.skin.R1.fastq.gz	13414.79.hg.R1.fastq.gz	13414.79.skin.R1.fastq.gz	13414.8.gill.R1.fastq.gz	13414.80.midgut.R1.fastq.gz	13414.82.hg.R1.fastq.gz	13414.82.midgut.R1.fastq.gz	13414.82.skin.R1.fastq.gz	13414.83.midgut.R1.fastq.gz	13414.84.midgut.R1.fastq.gz	13414.85.midgut.R1.fastq.gz	13414.85.skin.R1.fastq.gz	13414.86.gill.R1.fastq.gz	13414.86.midgut.R1.fastq.gz	13414.86.skin.R1.fastq.gz	13414.88.hg.R1.fastq.gz	13414.88.midgut.R1.fastq.gz	13414.90.midg.R1.fastq.gz	13414.93.hg.R1.fastq.gz	13414.93.midg.R1.fastq.gz	13414.95.hg.R1.fastq.gz	13414.96.s.R1.fastq.gz	13414.97.g.R1.fastq.gz	13414.97.s.R1.fastq.gz	13414.98.midg.R1.fastq.gz	13414.99.hg.R1.fastq.gz	13414.A1.gill.R1.fastq.gz	13414.A11.gill.R1.fastq.gz	13414.A12.gill.R1.fastq.gz	13414.A13.gill.R1.fastq.gz	13414.A2.gill.R1.fastq.gz	13414.A23.gill.R1.fastq.gz	13414.A4.gill.R1.fastq.gz	13414.A5.gill.R1.fastq.gz	13414.A8.gill.R1.fastq.gz	13414.A9.gill.R1.fastq.gz
9e572802f1750656e1dada92e850325c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a63e4fae1e940d1c09fab538bfde8fb6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cba2258342604ad74f85fdf449ea17c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d4741fc4553e3a100cb78b94a77817d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c900a7c6e1e47139c8fe74cc531ba81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
215450d344fada59fd4486642cb3b9bb	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab994073448fb6a7297f91c5a129a419	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61d09b88e30299fa73e68c53d3f99db3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0335f24b20d32e6de1251edfdd23fdd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	9023.0	0.0	0.0	0.0	0.0	840.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	69.0	84.0	0.0	0.0	0.0	3.0	9.0	6.0	0.0	26.0	0.0	10.0	0.0	184.0	0.0	7.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	111.0	161.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e161a39809cb15041114c453c81fe935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
